level,taxa,n_species,n_host_record
genus,Rhodochrysa,1,1
genus,Rhodocosmaria,2,2
genus,Rhododactyla,40,1
genus,Rhodogastria,2,0
genus,Rhodogonia,1,0
genus,Rhodometra,11,2
genus,Rhodoneura,200,6
genus,Rhodophaea,46,5
genus,Rhodophthitus,16,1
genus,Rhodoprasina,11,1
genus,Rhodopsona,8,0
genus,Rhodostrophia,84,1
genus,Rhodotarache,1,0
genus,Rhodotoxotis,4,0
genus,Rhombocentra,1,1
genus,Rhomboceros,10,0
genus,Rhombophylla,2,1
genus,Rhomboptila,10,0
genus,Rhomborista,2,1
genus,Rhopalodes,16,0
genus,Rhopalognatha,5,0
genus,Rhopalotenes,4,0
genus,Rhopalovalva,4,2
genus,Rhopaltriplasia,4,0
genus,Rhopobota,43,7
genus,Rhoptria,4,1
genus,Rhosus,11,0
genus,Rhuma,4,0
genus,Rhyacionia,45,30
genus,Rhynchephestia,1,1
genus,Rhynchetria,1,0
genus,Rhynchina,53,1
genus,Rhynchobapta,6,1
genus,Rhynchodia,1,0
genus,Rhynchodina,1,0
genus,Rhynchopalpus,1,0
genus,Rhynchopaschia,5,0
genus,Rhynchophalera,1,0
genus,Rhynchophyllis,1,0
genus,Rhynchopselaphus,1,0
genus,Rhynchopsota,2,0
genus,Rhynchopyga,22,0
genus,Rhynchopygia,3,0
genus,Rhynchotosale,1,0
genus,Rhypopteryx,45,0
genus,Rhypotoses,15,0
genus,Rhypteira,2,0
genus,Rhythmologa,2,0
genus,Riadhia,1,0
genus,Riaga,1,0
genus,Ribua,4,3
genus,Ricensia,2,0
genus,Ricula,40,1
genus,Riculorampha,3,0
genus,Ridens,18,0
genus,Ridiaschina,1,1
genus,Rigidsociaria,1,0
genus,Rikiosatoa,8,1
genus,Rindgenaria,1,0
genus,Riodina,10,0
genus,Riodinella,1,0
genus,Rioja,1,0
genus,Risoba,38,6
genus,Ritra,3,0
genus,Rivotra,1,0
genus,Rivula,77,6
genus,Robinsonia,26,0
genus,Rodaba,3,0
genus,Rodinia,2,0
genus,Rodneya,2,0
genus,Roeberella,3,0
genus,Roelmana,1,0
genus,Roelofa,4,0
genus,Roepkiella,13,0
genus,Roerichiora,4,0
genus,Roeseliodes,6,0
genus,Roeslerstammia,7,1
genus,Rohaniella,2,1
genus,Rolandylis,3,0
genus,Rolepa,11,1
genus,Romualdia,1,0
genus,Ronaldocossus,1,0
genus,Rondotia,4,1
genus,Roseala,1,0
genus,Rosema,44,0
genus,Rostripalpus,1,0
genus,Rostrolaetilia,10,1
genus,Rothia,29,0
genus,Rothschildia,51,15
genus,Rotrudosoma,1,0
genus,Rotundivalva,1,0
genus,Rougeotiana,2,1
genus,Rowdenia,2,0
genus,Roxita,9,0
genus,Ruanda,2,0
genus,Rubidograptis,1,0
genus,Rubioia,1,0
genus,Rubrograptis,1,0
genus,Rucana,10,0
genus,Rucuma,1,0
genus,Rudenia,4,0
genus,Rudisociaria,2,0
genus,Rufalda,1,0
genus,Rufoclanis,8,1
genus,Rugigegat,2,0
genus,Rumatha,3,2
genus,Rungsiodes,1,0
genus,Rupela,34,0
genus,Rusicada,6,0
genus,Russograptis,5,1
genus,Rutilograptis,2,0
genus,Ruttellerona,10,0
genus,Rysops,1,0
genus,Sabalia,8,1
genus,Sabatinca,22,2
genus,Sabera,22,0
genus,Sabina,1,0
genus,Saborma,3,0
genus,Sabormania,1,0
genus,Sabra,4,1
genus,Sabulodes,52,5
genus,Sabulodes_auctorum,18,0
genus,Sacada,34,2
genus,Saccharophagos,1,1
genus,Saccoploca,8,0
genus,Sacculocornutia,2,0
genus,Sacculosia,1,0
genus,Saccurosa,1,0
genus,Sacrator,3,0
genus,Saenura,1,0
genus,Saetosacculina,1,0
genus,Saetotaenia,2,0
genus,Saetotenes,12,0
genus,Safia,65,0
genus,Safidia,1,0
genus,Sagenosoma,1,1
genus,Sagephora,6,0
genus,Sagittranstilla,1,0
genus,Sahulana,1,0
genus,Saigonita,1,0
genus,Salanoemia,6,1
genus,Salassa,28,2
genus,Salatis,6,1
genus,Salbia,1,1
genus,Salbiomorpha,4,0
genus,Salebria,87,5
genus,Salebriacus,1,0
genus,Salebriaria,7,1
genus,Salebriodes,1,0
genus,Salebriopsis,1,2
genus,Saletara,19,0
genus,Salia,33,0
genus,Saliana,22,2
genus,Saliciphaga,2,2
genus,Salinaria,1,0
genus,Saliunca,28,2
genus,Saliuncella,1,1
genus,Sallya,3,1
genus,Salma,20,2
genus,Salobrena,16,0
genus,Salsolicola,3,0
genus,Saluria,58,1
genus,Samana,2,0
genus,Samaria,2,0
genus,Sambara,1,0
genus,Samcova,1,0
genus,Samea,17,1
genus,Sameodes,3,1
genus,Sameodesma,2,0
genus,Samia,20,1
genus,Sandaloeca,1,0
genus,Sandava,2,1
genus,Sandia,1,1
genus,Sandrabatis,1,0
genus,Sangala,19,0
genus,Sangalopsis,23,0
genus,Sangatissa,1,0
genus,Sanguesa,2,0
genus,Sanguinograptis,3,0
genus,Sankurua,1,0
genus,Sansara,4,0
genus,Santiaxis,1,0
genus,Sanys,14,0
genus,Saopaulista,1,0
genus,Saphenista,93,2
genus,Saptha,16,0
genus,Sarabotys,1,0
genus,Sarangesa,38,3
genus,Sarasota,2,1
genus,Sarata,18,0
genus,Sarbanissa,22,3
genus,Sarbena,1,1
genus,Sarbia,9,0
genus,Sarcinodes,22,1
genus,Sarcistis,2,0
genus,Sarcopteron,1,0
genus,Sardocyrnia,2,0
genus,Sardzea,1,0
genus,Saribia,5,0
genus,Saridoscelis,5,0
genus,Sarisa,1,1
genus,Sarmatia,12,1
genus,Sarmientoia,5,1
genus,Saroba,8,0
genus,Saroba_auctorum,6,0
genus,Sarobacala,1,0
genus,Sarobeia,1,0
genus,Sarobela,1,0
genus,Sarobides,1,0
genus,Sarocrania,1,0
genus,Sarothroceras,2,1
genus,Sarotorna,3,0
genus,Sarracena,4,0
genus,Sarsina,7,0
genus,Sartaginae,1,0
genus,Sarthusia,2,0
genus,Sarunga,1,0
genus,Sasakia,9,1
genus,Saserna,7,0
genus,Satarupa,10,2
genus,Sataspes,7,3
genus,Sathria,1,0
genus,Sathrosia,1,0
genus,Satoblephara,6,0
genus,Satole,1,1
genus,Satoracotis,2,0
genus,Satrapodoxa,1,0
genus,Satronia,6,1
genus,Sattleria,11,0
genus,Saturnia,84,19
genus,Saturnus,10,0
genus,Satyrium,7,4
genus,Satyrotaygetis,3,0
genus,Satyrus,167,2
genus,Saucrobotys,3,1
genus,Sauris,83,5
genus,Saurita,69,0
genus,Sauritinia,1,0
genus,Savara,144,1
genus,Savoca,11,1
genus,Scaeophanes,1,0
genus,Scaeosopha,8,1
genus,Scaeothyris,1,0
genus,Scalidomia,7,0
genus,Scalmatica,6,0
genus,Scambina,2,0
genus,Scaphidriotis,2,0
genus,Scaphocera,2,0
genus,Scaptesyle,21,0
genus,Scaptesyle_auctorum,2,0
genus,Scaptesylodes,2,0
genus,Scaptesylomima,1,0
genus,Scaptius,13,0
genus,Scardamia,18,1
genus,Scardia,9,0
genus,Scardiella,1,0
genus,Scardiites,1,0
genus,Scarnica,3,0
genus,Scedopla,3,0
genus,Scelidacantha,2,0
genus,Sceliodes,5,2
genus,Scelorthus,2,1
genus,Scena,2,0
genus,Scenedra,1,0
genus,Scenidiopis,1,0
genus,Schacontia,5,0
genus,Schalidomitra,1,0
genus,Schalifrontia,1,0
genus,Schalotomis,1,0
genus,Schausia,119,0
genus,Schausiana,1,0
genus,Schausiania,19,0
genus,Schausiella,12,1
genus,Schausilla,1,0
genus,Schausinna,3,2
genus,Schedostauropus,1,0
genus,Schemataspis,5,0
genus,Schendylotis,1,0
genus,Schidax,10,0
genus,Schinia,159,81
genus,Schintlmeistera,1,0
genus,Schiraces,2,0
genus,Schistissa,1,0
genus,Schistomitra,1,0
genus,Schistoneura,1,0
genus,Schistonoea,1,1
genus,Schistophila,2,0
genus,Schistophleps,22,0
genus,Schistophyle,1,0
genus,Schistorhynx,3,0
genus,Schistostege,10,0
genus,Schistotheca,2,0
genus,Schistovalva,1,0
genus,Schizovalva,47,0
genus,Schmidtnielsenia,1,0
genus,Schneidereria,2,2
genus,Schoenerupa,1,0
genus,Schoenobiodes,2,0
genus,Schoenobius,35,1
genus,Schoenotenes,32,0
genus,Schoorlea,1,0
genus,Schoutedenidea,1,0
genus,Schrankia,44,5
genus,Schreckensteinia,5,3
genus,Schreiteriana,1,0
genus,Sciadia,5,0
genus,Sciatta,2,0
genus,Scieropepla,17,0
genus,Scindalmota,1,0
genus,Scintillithex,2,0
genus,Sciodoclea,1,0
genus,Scioglyptis,7,1
genus,Scioglyptis_auctorum,1,0
genus,Sciomystis,1,0
genus,Scionomia,7,2
genus,Sciota,8,4
genus,Scirpophaga,40,9
genus,Sclerobiodes,1,0
genus,Sclerocecis,1,1
genus,Sclerocopa,1,0
genus,Sclerodisca,2,0
genus,Sclerograptis,1,0
genus,Sclerophantis,1,1
genus,Scobura,9,1
genus,Scodes,1,1
genus,Scodiomima,3,0
genus,Scodionista,3,0
genus,Scodionyx,3,0
genus,Scolecocampa,5,1
genus,Scolesa,7,0
genus,Scoliacma,20,0
genus,Scoliographa,1,0
genus,Scolioplecta,6,0
genus,Scoliopteryx,2,1
genus,Scolitantides,22,2
genus,Scoparia,290,5
genus,Scopelodes,16,7
genus,Scopiblepta,2,0
genus,Scopifera,14,0
genus,Scopula,812,41
genus,Scopuloides,4,0
genus,Scopulomia,2,0
genus,Scordyliodes,4,0
genus,Scoriopsis,3,0
genus,Scorpiopsis,4,0
genus,Scorylus,1,0
genus,Scotinocerides,7,0
genus,Scotinochroa,8,0
genus,Scotiophyes,3,0
genus,Scotocyma,12,0
genus,Scotodryas,4,0
genus,Scotopteryx,100,6
genus,Scotorythra,38,8
genus,Scotostena,1,0
genus,Scrancia,58,0
genus,Scrobigera,15,2
genus,Scrobipalpa,259,41
genus,Scrobipalpomima,26,0
genus,Scrobipalpopsis,1,1
genus,Scrobipalpula,62,11
genus,Scrobipalpuloides,5,0
genus,Scrobitasta,1,0
genus,Sculptifrontia,1,0
genus,Scutirodes,1,0
genus,Scybalista,14,0
genus,Scybalistodes,8,0
genus,Scyrotis,2,0
genus,Scytalognatha,1,0
genus,Scythostola,1,0
genus,Scythris,409,58
genus,Scythrophanes,1,0
genus,Scythropia,2,1
genus,Scytognatha,1,0
genus,Searenia,1,0
genus,Sebastia,1,0
genus,Sebastonyma,2,0
genus,Sebastosema,2,0
genus,Sebrus,5,0
genus,Secusio,12,0
genus,Sedenia,8,0
genus,Seeboldia,2,0
genus,Sefidia,2,0
genus,Segalenara,1,0
genus,Seileria,1,0
genus,Seirarctia,1,0
genus,Seirocastnia,11,2
genus,Selagia,15,3
genus,Selagiaforma,1,0
genus,Selania,16,4
genus,Selca,1,0
genus,Selenarctia,5,0
genus,Selenia,29,7
genus,Seleniopsis,1,0
genus,Selenisa,10,2
genus,Selenodes,2,0
genus,Selenoperas,1,0
genus,Selepa,24,7
genus,Selga,2,0
genus,Selidosema,20,2
genus,Semaeopus,158,0
genus,Semagystia,18,0
genus,Semalea,6,2
genus,Semanga,4,1
genus,Sematoneura,5,1
genus,Sematoplusia,1,0
genus,Sematoptis,1,0
genus,Semeoloncha,1,0
genus,Semibirthama,1,0
genus,Semioptila,32,0
genus,Semioscopis,13,0
genus,Semiothisa,23,0
genus,Semiothisa_auctorum,140,0
genus,Semiothisops,1,0
genus,Semitocossus,1,0
genus,Semnia,8,0
genus,Semniotes,4,0
genus,Semnolocha,1,0
genus,Semnostola,7,0
genus,Semnostoma,4,1
genus,Semolina,1,0
genus,Semomesia,18,0
genus,Semophylax,2,1
genus,Sempronia,1,0
genus,Semutophila,2,1
genus,Semyra,16,1
genus,Semyrilla,1,1
genus,Sena,31,2
genus,Senecauxia,1,0
genus,Sengania,1,0
genus,Septuaginta,1,0
genus,Serdis,12,0
genus,Sereda,3,1
genus,Sericocrambus,1,0
genus,Sericophara,5,0
genus,Sericophylla,1,0
genus,Sericoplaga,1,1
genus,Sericoptera,14,0
genus,Sericosema,7,2
genus,Sericostola,2,0
genus,Serincia,2,0
genus,Serratophyga,2,0
genus,Serrodes,8,3
genus,Serrodes_auctorum,1,0
genus,Serrulacera,1,0
genus,Seryda,10,0
genus,Seseria,12,1
genus,Sesiura,1,0
genus,Sesommata,6,0
genus,Sesquialtera,4,1
genus,Sesquiluna,3,1
genus,Sestra,2,2
genus,Setabis,3,0
genus,Setella,1,0
genus,Setiarcha,1,0
genus,Seticosta,25,0
genus,Setina,2,0
genus,Setiodes,2,1
genus,Setiostoma,19,0
genus,Setoctena,8,0
genus,Setomigma,4,0
genus,Setomorpha,7,1
genus,Setora,8,2
genus,Setothosea,1,1
genus,Sevastopuloa,1,0
genus,Sewa,2,0
genus,Sexserrata,1,0
genus,Seydelia,8,0
genus,Seydelora,1,0
genus,Shachia,4,0
genus,Shafferia,2,0
genus,Shafferiessa,2,0
genus,Shaka,1,0
genus,Shangrilana,1,0
genus,Shangrilla,1,0
genus,Shapis,2,0
genus,Shargacucullia,54,0
genus,Shebania,2,0
genus,Sheffieldia,2,0
genus,Shijimia,1,1
genus,Shijimiaeoides,6,1
genus,Shirazia,1,0
genus,Shirozua,1,1
genus,Sibatania,3,0
genus,Sibine,49,10
genus,Sibiretta,1,0
genus,Siboga,4,1
genus,Siccia,44,0
genus,Siccyna,2,0
genus,Sicera,1,0
genus,Siculodes,9,1
genus,Siculodopsis,6,0
genus,Sicya,22,4
genus,Sicyodes,17,1
genus,Sicyopsis,1,0
genus,Siderus,1,0
genus,Sidima,4,0
genus,Siga,4,0
genus,Sigela,11,0
genus,Sigela_auctorum,1,0
genus,Siglophora,10,1
genus,Sigmuncus,2,0
genus,Signeta,2,0
genus,Sijua,10,0
genus,Silenis,8,0
genus,Silignea,2,0
genus,Sillybiphora,1,0
genus,Silosca,7,0
genus,Simacauda,1,0
genus,Simanica,1,0
genus,Simena,4,0
genus,Similodora,2,0
genus,Simiskina,18,0
genus,Simoneura,1,0
genus,Simopteryx,12,0
genus,Simplicia,54,8
genus,Simplicula,1,0
genus,Simulotinea,1,0
genus,Simyra,20,5
genus,Sinameda,1,0
genus,Sinarella,3,0
genus,Sindicola,2,0
genus,Sindris,10,1
genus,Sinecalca,2,0
genus,Sineudonia,2,0
genus,Singara,7,0
genus,Singhalia,3,1
genus,Singularia,1,0
genus,Sinia,5,0
genus,Sinibotys,2,1
genus,Sinicaepermenia,1,0
genus,Sinjaeviella,2,0
genus,Sinna,7,0
genus,Sinocharis,1,0
genus,Sinoe,1,1
genus,Sinomphisa,1,1
genus,Sinosia,1,0
genus,Sinthusa,26,1
genus,Sinxema,2,0
genus,Siona,3,1
genus,Siopla,1,0
genus,Siosta,1,0
genus,Sipatosia,2,0
genus,Sirana,1,0
genus,Sirinopteryx,13,0
genus,Siseme,22,0
genus,Siskiwitia,3,0
genus,Sisona,4,1
genus,Sisurcana,21,0
genus,Sisyracera,3,0
genus,Sisyrophora,1,0
genus,Sisyrosea,5,0
genus,Sisyrotarsa,1,0
genus,Sithon,41,0
genus,Sitochroa,5,3
genus,Sitophora,1,0
genus,Sitotroga,3,1
genus,Sitvia,3,0
genus,Skeletophyllon,14,0
genus,Slossonella,1,0
genus,Slossonia,1,1
genus,Smenodoca,1,0
genus,Smerina,1,0
genus,Smerinthulus,13,0
genus,Smerinthus,17,4
genus,Smerkata,7,0
genus,Smicropus,12,0
genus,Smilepholcia,1,0
genus,Smileuma,2,0
genus,Smyra,4,0
genus,Smyriodes,3,1
genus,Smyriodes_auctorum,1,0
genus,Smyrna,3,2
genus,Snodgrassia,4,0
genus,Snowia,1,0
genus,Sobanga,1,0
genus,Sobareutis,1,0
genus,Sociognatha,1,0
genus,Socioplana,1,0
genus,Sociosa,1,0
genus,Sodalia,3,0
genus,Soganaclia,3,0
genus,Solenobia,41,1
genus,Solitanea,2,0
genus,Solomonophila,1,0
genus,Solus,4,0
genus,Somabrachys,28,0
genus,Somadasys,5,0
genus,Somatania,1,0
genus,Somatina,55,3
genus,Somatolophia,13,2
genus,Somatoxena,1,0
genus,Somena,4,0
genus,Somera,9,0
genus,Somwaria,1,0
genus,Sonagara,1,0
genus,Songarica,1,0
genus,Sonia,7,4
genus,Sonitha,8,0
genus,Sophista,17,1
genus,Sophronia,25,6
genus,Sophta,21,0
genus,Sophyrita,1,0
genus,Sorensenata,1,0
genus,Soreutoneura,1,0
genus,Sorhagenia,9,4
genus,Soritena,1,0
genus,Soritia,18,1
genus,Sorocaba,1,0
genus,Sorolopha,66,7
genus,Sorotacta,2,0
genus,Sorygaza,7,0
genus,Sosipatra,6,3
genus,Sospita,28,0
genus,Sosxetra,1,0
genus,Sotigena,4,0
genus,Sovia,8,1
genus,Sozusa,3,0
genus,Spalgis,9,2
genus,Spaniocentra,20,0
genus,Spaniophylla,1,0
genus,Spanistoneura,1,0
genus,Sparactica,1,0
genus,Sparagmia,3,1
genus,Spargaloma,2,1
genus,Spargania,62,2
genus,Sparganopseustis,12,0
genus,Sparganothina,19,0
genus,Sparganothina Group,11,0
genus,Sparganothini Unplaced Species,2,0
genus,Sparganothis,42,25
genus,Sparganothoides,11,0
genus,Spartopteryx,1,0
genus,Spatalistiforma,1,0
genus,Spatalistis,20,2
genus,Spathilepia,1,1
genus,Spatularia,1,0
genus,Spatulifimbria,4,2
genus,Spatulipalpia,12,0
genus,Spatulosia,3,0
genus,Spectrobasis,7,0
genus,Spectrobates,4,1
genus,Spectroreta,2,0
genus,Spectrotrota,1,0
genus,Speculina,1,0
genus,Speiredonia,13,0
genus,Speiroceras,1,0
genus,Sperchia,1,0
genus,Spermanthrax,1,0
genus,Sperrya,1,0
genus,Sphacelodes,4,0
genus,Sphagiocrates,1,0
genus,Sphagnodela,1,0
genus,Sphaleractis,4,0
genus,Sphaleroptera,1,0
genus,Sphalerostola,3,0
genus,Sphecodina,2,1
genus,Sphecodora,1,0
genus,Sphecomimax,2,0
genus,Sphecosoma,31,0
genus,Sphenarches,5,3
genus,Sphenocrates,2,0
genus,Sphenograptis,1,0
genus,Sphenogrypa,1,0
genus,Spheterista,17,8
genus,Sphinctocera,1,0
genus,Sphingicampa,1,0
genus,Sphingidites,1,0
genus,Sphingognatha,3,0
genus,Sphingomima,10,0
genus,Sphingomorpha,2,1
genus,Sphingonaepiopsis,6,1
genus,Sphingulus,1,0
genus,Sphinx,36,36
genus,Sphrageidus,10,0
genus,Sphragista,3,0
genus,Spialia,48,15
genus,Spica,2,0
genus,Spidia,10,0
genus,Spiladarcha,4,0
genus,Spiloctenia,2,0
genus,Spiloloma,1,1
genus,Spilonota,30,7
genus,Spilopera,5,1
genus,Spilosoma,362,0
genus,Spindasis,69,10
genus,Spinipogon,13,0
genus,Spinotaenia,1,0
genus,Spioniades,4,0
genus,Spiralisigna,3,1
genus,Spirama,20,1
genus,Spiramiopsis,1,1
genus,Spiroterma,1,1
genus,Spododes,10,0
genus,Spodolepis,2,0
genus,Spoladea,2,1
genus,Sporadarchis,1,1
genus,Sporetolepis,5,0
genus,Sporophyla,1,0
genus,Spurilaetilia,2,0
genus,Spyridarcha,1,0
genus,Squamicornia,1,0
genus,Squamipalpis,5,0
genus,Squamosa,3,0
genus,Squamosala,1,0
genus,Stachyneura,1,0
genus,Stachyostoma,1,0
genus,Stachyotis,1,0
genus,Stadna,1,0
genus,Staetherinia,7,0
genus,Staga,1,0
genus,Stagmatophora,67,8
genus,Stagmaturgis,1,0
genus,Stalachtis,35,1
genus,Stalagmia,1,0
genus,Stalagmocroca,1,0
genus,Stallingsia,2,0
genus,Stamnoctenis,4,0
genus,Stamnodes,76,4
genus,Stanempista,1,0
genus,Stangeia,4,2
genus,Staphylus,52,4
genus,Stasiphron,1,1
genus,Statheromeris,2,0
genus,Statherotis,30,3
genus,Statherotmantis,4,1
genus,Statherotoxys,6,0
genus,Stathmopolitis,1,0
genus,Statia,1,0
genus,Statignatha,2,0
genus,Staudingeria,32,2
genus,Stauroplitis,4,0
genus,Stauropus,35,0
genus,Stauropussa,1,0
genus,Stegania,14,0
genus,Steganomima,4,0
genus,Steganosticha,1,0
genus,Stegasta,11,3
genus,Stegea,13,0
genus,Stegommata,3,2
genus,Stegotheca,6,0
genus,Stegothyris,2,0
genus,Stellidia,18,0
genus,Stemagoris,1,0
genus,Stemmatophalera,1,0
genus,Stemmatophora,47,0
genus,Stemorrhages,8,1
genus,Stempfferia,1,0
genus,Stenachroia,1,1
genus,Stenalcidia,58,0
genus,Stenarcha,1,0
genus,Stenarchella,2,0
genus,Stenarctia,4,0
genus,Stenaroa,2,0
genus,Stenaspilatodes,1,0
genus,Stenaulis,1,0
genus,Stenele,6,0
genus,Stenentoma,2,0
genus,Steneromene,2,0
genus,Stenhypena,5,0
genus,Stenia,77,0
genus,Stenilema,2,0
genus,Steniodes,8,0
genus,Steniscadia,3,0
genus,Stenocalama,1,0
genus,Stenocarsia,4,0
genus,Stenocharta,4,0
genus,Stenocodia,1,0
genus,Stenocryptis,1,0
genus,Stenodacma,1,0
genus,Stenoecia,1,0
genus,Stenoglene,35,1
genus,Stenograpta,1,0
genus,Stenolechia,14,5
genus,Stenoloba,14,0
genus,Stenoma,674,0
genus,Stenomonema,1,0
genus,Stenopaltis,1,0
genus,Stenopaschia,2,0
genus,Stenophatna,8,0
genus,Stenoporpia,39,4
genus,Stenoprora,5,0
genus,Stenopterosia,1,0
genus,Stenopterygia,8,1
genus,Stenoptilia,80,11
genus,Stenoptilodes,31,9
genus,Stenoptinea,3,1
genus,Stenorache,1,0
genus,Stenorrhoe,1,0
genus,Stenoscaptia,4,0
genus,Stenosticta,3,0
genus,Stenostygia,1,0
genus,Stenotenes,3,0
genus,Stenoxia,11,0
genus,Stenucha,1,0
genus,Stephanopyga,1,0
genus,Steremniodes,1,0
genus,Stereobela,1,0
genus,Stereodmeta,1,0
genus,Stereomita,1,1
genus,Stergamataea,2,0
genus,Stericta,50,4
genus,Sterrhinae Unnamed Genus 1,3,0
genus,Sterrhochaeta,26,0
genus,Sterrhostoma,1,1
genus,Sthenistis,1,0
genus,Sthenobaea,5,0
genus,Sthenognatha,5,0
genus,Sthenopis,4,3
genus,Sthenopis_auctorum,4,0
genus,Sthenoprocris,3,0
genus,Stibaena,1,0
genus,Stibaractis,2,0
genus,Stibarenches,1,0
genus,Stibaroma,1,0
genus,Stiboges,4,0
genus,Stichelia,11,0
genus,Stictane,6,0
genus,Stictea,1,1
genus,Stictigramma,406,0
genus,Stictogargetta,3,0
genus,Stictonaclia,8,0
genus,Stictoptera,49,6
genus,Stidzaeras,1,0
genus,Stigma,2,0
genus,Stigmatophora,13,0
genus,Stigmatoptera,1,0
genus,Stigmella,561,184
genus,Stigmellites,4,0
genus,Stilbosis,23,3
genus,Stilpnaroma,3,0
genus,Stilpnotia,9,0
genus,Stimula,2,0
genus,Stinga,1,0
genus,Stiphrometasia,4,1
genus,Stochastica,1,0
genus,Stockophorus,1,0
genus,Stoeberhinus,1,0
genus,Stoermeriana,46,0
genus,Stolidoptera,2,0
genus,Stomoclista,1,0
genus,Stomopteryx,69,3
genus,Stomphastis,10,6
genus,Storthoptera,1,0
genus,Stracena,13,0
genus,Stracilla,3,0
genus,Strathocles,8,0
genus,Streblote,45,17
genus,Streltzoviella,3,0
genus,Streniastis,2,0
genus,Strenophila,1,0
genus,Strephomescinia,1,0
genus,Strepsichlora,7,0
genus,Strepsicrates,29,5
genus,Strepsigonia,7,0
genus,Strepsimanes,1,0
genus,Strepsinoma,6,0
genus,Streptopalpia,2,0
genus,Streptoperas,2,1
genus,Streptophlebia,1,0
genus,Streptothyris,1,0
genus,Streyella,3,0
genus,Striaptera,1,0
genus,Strigivenifera,1,0
genus,Striglina,74,9
genus,Strigocossus,14,0
genus,Striogyia,1,0
genus,Striphnopteryx,1,1
genus,Strobisia,7,0
genus,Stromatitica,1,0
genus,Strongylosia,1,0
genus,Strophalingias,1,0
genus,Strophedra,9,3
genus,Strophidia,2,0
genus,Strophotina,5,0
genus,Stroter,3,0
genus,Stroteroides,2,1
genus,Strymon,93,3
genus,Stryphnaula,1,0
genus,Stryphnodes,1,0
genus,Stuardosatyrus,1,0
genus,Stueningia,2,0
genus,Stugeta,15,0
genus,Stygia,5,0
genus,Stygioides,7,0
genus,Stygionyx,1,0
genus,Stygitropha,1,0
genus,Stylobasis,1,0
genus,Stylopalpia,4,1
genus,Stylura,2,0
genus,Styphlolepis,5,1
genus,Styphlorachis,1,0
genus,Styriodes,7,0
genus,Styx,1,0
genus,Styxon,1,0
genus,Suada,7,1
genus,Suana,11,0
genus,Suasa,3,0
genus,Suastus,13,1
genus,Subeidophasia,3,0
genus,Subleuconycta,2,0
genus,Subrebinea,1,0
genus,Subsimplicia,4,0
genus,Subterinebrica,1,0
genus,Subtranstillaspis,1,0
genus,Succadana,2,0
genus,Sucova,1,0
genus,Sucra,1,0
genus,Sudania,1,0
genus,Sudaniola,1,0
genus,Sufetula,23,4
genus,Sukidion,1,0
genus,Suleima,7,5
genus,Sultania,1,0
genus,Sundacossus,2,0
genus,Sundadoxa,1,0
genus,Sundagrapha,2,0
genus,Sundaroa,7,0
genus,Sundascelia,1,0
genus,Sundwarda,1,0
genus,Suniana,9,0
genus,Sunnepha,4,0
genus,Supercrambus,1,0
genus,Superflua,1,0
genus,Supernola,1,0
genus,Supersypnoides,23,0
genus,Surcossus,1,0
genus,Surendra,12,3
genus,Surida,1,1
genus,Susica,14,4
genus,Susicena,4,0
genus,Sutonocrea,7,0
genus,Swammerdamia,9,7
genus,Swannia,1,0
genus,Swinhoea,1,0
genus,Sybrida,6,0
genus,Sycacantha,46,1
genus,Sychesia,11,0
genus,Sychnacedes,1,0
genus,Sychnochlaena,1,0
genus,Sychnovalva,3,0
genus,Syfania,4,0
genus,Syfanoidea,1,0
genus,Syllectra,3,0
genus,Syllepis,6,0
genus,Syllepte,245,15
genus,Syllomatia,3,2
genus,Syllonoma,1,0
genus,Sylviplema,1,0
genus,Symbatica,2,0
genus,Symbiopsis,10,1
genus,Symbolistis,2,0
genus,Symbrenthia,55,4
genus,Symitha,4,2
genus,Symmachia,57,0
genus,Symmacra,7,0
genus,Symmetrischema,50,8
genus,Symmetroctena,1,0
genus,Symmimetis,6,1
genus,Symmoracma,1,1
genus,Sympetalistis,1,0
genus,Symphanactis,1,0
genus,Symphlebia,46,0
genus,Symphlebomis,3,0
genus,Symphleps,6,0
genus,Symphonia,5,0
genus,Symphonistis,2,2
genus,Symphorostola,1,0
genus,Symphygas,1,0
genus,Symphylistis,1,0
genus,Symphysa,8,1
genus,Symphytophleps,1,0
genus,Sympis,2,2
genus,Sympycnodes,2,0
genus,Synacroloxis,1,0
genus,Synactias,1,0
genus,Synale,6,2
genus,Synalissa,1,0
genus,Synalocha,1,0
genus,Synaphe,43,2
genus,Synapte,14,2
genus,Synaxis,10,4
genus,Syncalipsis,7,0
genus,Syncallia,1,0
genus,Syncathartis,1,0
genus,Syncathedra,1,0
genus,Syncerastis,1,0
genus,Synchalara,3,0
genus,Synchloe,8,0
genus,Synchlora,56,6
genus,Syncirsodes,2,0
genus,Synclera,5,2
genus,Synclita,6,3
genus,Synclitodes,1,0
genus,Synclysmus,5,0
genus,Syncollesis,9,0
genus,Syncopacma,38,14
genus,Syncosmia,12,0
genus,Syncraternis,2,0
genus,Syncratomorpha,1,0
genus,Syncratus,2,0
genus,Syncrobyla,1,0
genus,Syncrotaulella,1,0
genus,Syndemis,12,2
genus,Syndesmica,1,0
genus,Syndromodes,5,0
genus,Synecta,6,0
genus,Synegia,54,4
genus,Synegiodes,7,0
genus,Synempora,1,0
genus,Syneora,22,2
genus,Syngamia,54,3
genus,Syngamilyta,2,0
